Date,High,Low,Mid,Last,Bid,Ask,Volume
2016-12-24,4.6199,3.6044,4.5955,4.6161,4.5744,4.6166,121823.75705163
2016-12-23,3.7379,3.6175,3.68655,3.6742,3.6726,3.7005,4827.70400425
2016-12-22,3.7,3.6023,3.6334,3.632,3.6247,3.6421,3712.07748428
2016-12-21,3.6599,3.6318,3.64935,3.6427,3.6427,3.656,329.86913421
2016-12-20,3.6887,3.6296,3.6459,3.6493,3.6425,3.6493,1175.96651846
2016-12-19,3.7197,3.6685,3.6847,3.672,3.672,3.6974,2105.05992291
2016-12-18,3.72,3.607,3.70905,3.7195,3.6984,3.7197,1685.98042425
2016-12-17,3.65,3.6,3.6345,3.6,3.619,3.65,1167.81084317
2016-12-16,3.6752,3.5844,3.63945,3.65,3.6289,3.65,1829.53919774
2016-12-15,3.6592,3.5789,3.61115,3.6021,3.5938,3.6285,2664.26244154
2016-12-14,3.67,3.6047,3.64435,3.653,3.6345,3.6542,633.62400664
2016-12-13,3.704,3.5055,3.64645,3.6386,3.6403,3.6526,11661.03396896
2016-12-12,3.6822,3.6046,3.6528,3.633,3.6372,3.6684,2936.0422642
2016-12-11,3.7,3.6305,3.66635,3.6823,3.6563,3.6764,1435.69813946
2016-12-10,3.7101,3.6503,3.67835,3.6987,3.657,3.6997,681.58720184
2016-12-09,3.744,3.6501,3.665,3.68,3.65,3.68,4372.25958798
2016-12-08,3.6651,3.4635,3.6442,3.6601,3.6265,3.6619,3783.45953918
2016-12-07,3.5364,3.4353,3.50225,3.52,3.4865,3.518,4343.13415185
2016-12-06,3.9095,3.0,3.46625,3.4783,3.4542,3.4783,44217.57570797
2016-12-05,3.9192,3.8713,3.8969,3.9056,3.8841,3.9097,186.42919627
2016-12-04,3.9329,3.8862,3.91195,3.91,3.904,3.9199,436.03458238
2016-12-03,3.952,3.8901,3.9096,3.9,3.893,3.9262,6459.43735017
2016-12-02,3.9048,3.83,3.88895,3.8777,3.8779,3.9,4256.50042813
2016-12-01,3.8824,3.7981,3.85435,3.8809,3.841,3.8677,1133.87820176
2016-11-30,3.8826,3.7736,3.82995,3.8252,3.8201,3.8398,4862.40928935
2016-11-29,3.8839,3.8004,3.85965,3.873,3.8481,3.8712,2714.39791452
2016-11-28,3.8893,3.8231,3.8427,3.8231,3.8231,3.8623,2312.11428705
2016-11-27,3.92,3.83,3.84725,3.83,3.8247,3.8698,237.72535998
2016-11-26,3.9003,3.8511,3.9016,3.9003,3.8915,3.9117,1491.68675632
2016-11-25,3.91,3.8013,3.8823,3.8997,3.8646,3.9,2264.40943861
2016-11-24,3.9262,3.8353,3.899,3.8609,3.8766,3.9214,1411.39888827
2016-11-23,3.962,3.8685,3.91805,3.8991,3.899,3.9371,1416.18837636
2016-11-22,3.9476,3.8795,3.93845,3.9476,3.927,3.9499,402.32744009
2016-11-21,3.98,3.8501,3.8894,3.89,3.8714,3.9074,4469.73044662
2016-11-20,3.9686,3.9005,3.94475,3.9569,3.9326,3.9569,1463.63561326
2016-11-19,3.97,3.8983,3.9433,3.909,3.9224,3.9642,1320.95271904
2016-11-18,4.0094,3.8691,3.89125,3.8979,3.8842,3.8983,2669.73316221
2016-11-17,4.0,3.8715,3.93635,3.94,3.9228,3.9499,5667.98577218
2016-11-16,3.9652,3.8531,3.89315,3.9031,3.8893,3.897,10423.50564035
2016-11-15,3.92,3.842,3.87355,3.8997,3.8671,3.88,775.19889883
2016-11-14,3.9349,3.586,3.8802,3.883,3.8699,3.8905,12947.9196075
2016-11-13,3.834,3.7251,3.7586,3.7754,3.75,3.7672,8760.90657038
2016-11-12,3.8387,3.8028,3.8205,3.8057,3.81,3.831,249.05511812
2016-11-11,3.8842,3.806,3.8303,3.8192,3.8149,3.8457,932.63952283
2016-11-10,3.9889,3.842,3.8664,3.853,3.8531,3.8797,2130.90765923
2016-11-09,3.88,3.8318,3.8521,3.8635,3.8421,3.8621,119.46391989
2016-11-08,3.9063,3.855,3.86555,3.887,3.85,3.8811,123.08730382
2016-11-06,3.9329,3.8554,3.90105,3.9184,3.8841,3.918,897.94608187
2016-11-05,3.919,3.87,3.89685,3.9138,3.8781,3.9156,1143.34988939
2016-11-04,3.9189,3.8201,3.9039,3.8979,3.8928,3.915,4425.98253074
2016-11-03,4.205,3.8206,3.8359,3.8206,3.8201,3.8517,22063.36049166
2016-11-02,4.1521,4.0567,4.12055,4.136,4.1051,4.136,10743.73465644
2016-11-01,4.2,4.0,4.1165,4.11,4.11,4.123,25655.16438309
2016-10-31,4.05,4.0,4.00815,4.0,4.0,4.0163,6352.73954523
2016-10-30,4.0898,4.0106,4.03195,4.03,4.03,4.0339,5175.4697014
2016-10-29,4.105,3.9734,4.0849,4.0898,4.08,4.0898,23583.44240731
