Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-08-14,0.18049,0.16432,0.16741,0.167,0.167,0.16782,6326153.2242935
2017-08-13,0.17404,0.15844,0.16591,0.16643,0.16543,0.16639,8579786.5612039
2017-08-12,0.18246,0.17127,0.17281,0.172,0.17199,0.17363,7279981.5110617
2017-08-11,0.185,0.17546,0.17855,0.17946,0.1781,0.179,10266217.630605
2017-08-10,0.18521,0.1777,0.18068,0.1804,0.18033,0.18103,4788479.7907359
2017-08-09,0.19609,0.18,0.182415,0.18237,0.18237,0.18246,6646946.4425606
2017-08-08,0.19908,0.17631,0.192685,0.19253,0.1925,0.19287,11239340.893988
2017-08-07,0.18228,0.1759,0.179115,0.1791,0.1791,0.17913,6329010.4828696
2017-08-06,0.1895,0.17804,0.18107,0.18056,0.18057,0.18157,3637879.8825414
2017-08-05,0.192,0.17147,0.184305,0.18492,0.18372,0.18489,9005163.8827267
2017-08-04,0.177,0.17075,0.17369,0.17369,0.17368,0.1737,3306172.2359223
2017-08-03,0.17773,0.16927,0.17629,0.1765,0.17581,0.17677,2991940.4692066
2017-08-02,0.18,0.16808,0.1722,0.17269,0.1718,0.1726,5979180.0607296
2017-08-01,0.18496,0.1586,0.177505,0.17798,0.17725,0.17776,6861328.9364952
2017-07-31,0.168,0.15812,0.164405,0.1649,0.16372,0.16509,2657046.0365728
2017-07-30,0.17194,0.161,0.16244,0.16201,0.162,0.16288,2324130.9186057
2017-07-29,0.16875,0.15429,0.164055,0.1641,0.164,0.16411,2160817.7393554
2017-07-28,0.17409,0.15608,0.16165,0.161,0.1611,0.1622,3577789.8800963
2017-07-27,0.17575,0.16889,0.173895,0.17421,0.17324,0.17455,2450134.4022384
2017-07-26,0.179,0.16409,0.1722,0.17237,0.17194,0.17246,3564416.8271744
2017-07-25,0.19356,0.16633,0.17238,0.17265,0.17142,0.17334,5805657.7412767
2017-07-24,0.19881,0.19,0.191955,0.1915,0.1915,0.19241,2519523.627906
2017-07-23,0.20743,0.1865,0.19642,0.19722,0.19584,0.197,6551203.8318038
2017-07-22,0.20199,0.18101,0.198845,0.199,0.19869,0.199,5105894.3828469
2017-07-21,0.19575,0.18187,0.18583,0.187,0.18485,0.18681,4093768.8593411
2017-07-20,0.19324,0.15752,0.19265,0.19324,0.192,0.1933,5073410.4970815
2017-07-19,0.184,0.15854,0.163885,0.16332,0.16336,0.16441,3693457.8313974
2017-07-18,0.1853,0.16,0.178405,0.17601,0.17604,0.18077,4124902.2776626
2017-07-17,0.17072,0.14337,0.16905,0.1689,0.1689,0.1692,8194295.0437492
2017-07-16,0.17585,0.129,0.14781,0.14821,0.14724,0.14838,13688437.342511
2017-07-15,0.18397,0.17167,0.17532,0.17468,0.17472,0.17592,3639999.8417008
2017-07-14,0.19355,0.17254,0.17964,0.17988,0.1794,0.17988,3293569.0098012
2017-07-13,0.21718,0.1785,0.19037,0.1909,0.18984,0.1909,3709969.7303712
2017-07-12,0.19295,0.16102,0.189195,0.18859,0.18907,0.18932,7412627.9910193
2017-07-11,0.19662,0.148,0.176425,0.17749,0.17538,0.17747,15916358.326022
2017-07-10,0.22714,0.192,0.192575,0.192,0.192,0.19315,4385435.6719369
2017-07-09,0.24255,0.2237,0.224765,0.225,0.22454,0.22499,1238555.6210482
2017-07-08,0.23212,0.209,0.227675,0.22686,0.22687,0.22848,3815277.9836716
2017-07-07,0.2509,0.2276,0.22894,0.228,0.228,0.22988,3431519.6717663
2017-07-06,0.25168,0.2463,0.249315,0.24983,0.24874,0.24989,1528399.9150651
2017-07-05,0.25515,0.2422,0.251315,0.25203,0.25097,0.25166,2080113.5916779
2017-07-04,0.25653,0.24453,0.245225,0.24477,0.24478,0.24567,1862230.0759694
2017-07-03,0.2561,0.24086,0.2524,0.25245,0.25235,0.25245,3115971.5089821
2017-07-02,0.2455,0.22901,0.24459,0.24536,0.24387,0.24531,1196625.0179545
2017-07-01,0.2451,0.2259,0.23021,0.23131,0.22935,0.23107,1686505.9955003
2017-06-30,0.2581,0.24412,0.24523,0.24412,0.24412,0.24634,2169778.073192
2017-06-29,0.26645,0.242,0.25252,0.25252,0.25181,0.25323,2206429.8365373
2017-06-28,0.26345,0.24379,0.261245,0.2618,0.26069,0.2618,3255989.5573045
2017-06-27,0.254,0.216,0.252975,0.25298,0.25297,0.25298,5020805.3232454
2017-06-26,0.26195,0.219,0.241535,0.2429,0.24025,0.24282,7271234.9391144
2017-06-25,0.27675,0.24596,0.254175,0.25594,0.25331,0.25504,2988243.1759873
2017-06-24,0.2998,0.2612,0.26921,0.27046,0.26801,0.27041,3779780.4168201
2017-06-23,0.29239,0.27324,0.29137,0.29179,0.29084,0.2919,3203485.0508436
2017-06-22,0.27746,0.25823,0.27435,0.2754,0.2735,0.2752,2461636.0337397
2017-06-21,0.31245,0.25201,0.26254,0.26369,0.2612,0.26388,4953138.4709765
