Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-04-14,74.0,64.285,72.4705,72.42,71.985,72.956,7859.88227032
2017-04-13,65.65,62.0,65.3635,65.211,65.21,65.517,1757.70886029
2017-04-12,64.748,61.119,63.5,63.222,63.223,63.777,2835.68904386
2017-04-11,66.8,62.508,63.143,62.508,63.064,63.222,2166.15570987
2017-04-10,71.0,63.01,66.648,66.841,66.32,66.976,3288.76122325
2017-04-09,78.0,63.01,63.2945,63.083,63.083,63.506,12135.27449175
2017-04-08,66.0,58.609,63.917,63.842,63.834,64.0,2797.93883855
2017-04-07,62.103,56.014,62.178,61.988,62.007,62.349,2686.59918549
2017-04-06,60.081,54.01,57.3095,57.095,56.956,57.663,2304.18648515
2017-04-05,61.262,57.6,59.577,59.311,59.325,59.829,1943.36107065
2017-04-04,60.728,57.653,58.522,58.968,58.328,58.716,1307.97794452
2017-04-03,64.1,59.46,59.853,59.77,59.461,60.245,2782.7333621
2017-04-02,62.2,59.45,60.8825,60.72,60.767,60.998,3820.29434297
2017-04-01,64.441,61.5,61.843,61.991,61.644,62.042,1879.41695445
2017-03-31,63.633,60.02,62.531,62.652,62.396,62.666,3271.05791697
2017-03-30,63.709,60.91,61.463,61.4,61.4,61.526,3086.79243454
2017-03-29,68.497,61.32,63.4645,63.389,63.22,63.709,3396.77451961
2017-03-28,74.99,52.836,64.217,63.9,63.9,64.534,14124.94887773
2017-03-27,62.0,53.833,53.502,53.834,53.192,53.812,2815.88020521
2017-03-26,65.496,58.204,59.6845,59.201,59.278,60.091,1352.04311195
2017-03-25,66.0,62.0,63.446,62.844,63.153,63.739,2255.39989293
2017-03-24,72.998,52.13,64.0085,64.0,63.517,64.5,13623.48785645
2017-03-23,69.11,65.013,66.398,66.098,66.098,66.698,1820.97565175
2017-03-22,71.0,63.732,67.2575,67.6,66.85,67.665,2902.13479568
2017-03-21,73.109,63.003,66.3305,66.01,66.01,66.651,8292.35389251
2017-03-20,80.0,67.52,76.106,74.752,75.326,76.886,4022.79720002
2017-03-14,48.998,43.001,44.778,44.998,44.458,45.098,3767.31485984
2017-03-13,49.308,40.0,47.4905,47.3,47.116,47.865,5570.05871526
2017-03-12,39.769,34.992,39.353,39.499,39.207,39.499,1962.17108701
2017-03-11,39.999,33.001,34.7245,34.899,34.51,34.939,2974.30540027
2017-03-10,37.506,35.001,36.7915,37.034,36.503,37.08,320.17474371
2017-03-09,38.376,35.101,35.5335,35.363,35.347,35.72,774.93610055
2017-03-08,40.833,37.003,38.109,38.002,38.001,38.217,550.02646981
2017-03-07,40.5,38.001,40.32,40.138,40.168,40.472,849.80958814
2017-03-06,41.925,39.003,39.688,39.54,39.506,39.87,223.40872863
2017-03-05,43.598,39.929,41.694,41.695,41.693,41.695,1355.10094043
2017-03-04,42.639,38.003,42.324,42.003,42.151,42.497,919.09769076
2017-03-03,42.64,39.1,40.193,39.98,39.98,40.406,1376.20467286
2017-03-02,41.816,37.201,41.837,41.535,41.72,41.954,1086.3733228
2017-03-01,38.798,34.295,37.3995,37.233,37.233,37.566,2193.55538884
2017-02-28,38.0,29.701,36.255,36.5,36.01,36.5,4501.08019642
2017-02-27,30.372,28.604,29.6725,29.541,29.545,29.8,191.10887562
2017-02-26,31.0,28.47,29.19,29.0,29.0,29.38,446.89123694
2017-02-25,32.4,28.01,30.439,30.017,30.244,30.634,1491.55741672
2017-02-24,33.89,26.303,30.393,30.275,30.335,30.451,2539.06536125
2017-02-23,30.227,27.01,27.401,27.112,27.206,27.596,1042.27772315
2017-02-22,31.199,30.01,30.1715,30.01,30.011,30.332,453.61087097
2017-02-21,31.989,30.4,31.158,31.33,31.007,31.309,432.22612126
2017-02-20,31.46,30.5,30.669,30.512,30.533,30.805,301.59574917
2017-02-19,32.367,30.763,30.8725,30.763,30.745,31.0,914.42374747
2017-02-18,33.161,31.604,32.1795,32.05,32.08,32.279,310.72221731
2017-02-17,34.561,32.752,32.8145,32.752,32.666,32.963,709.65682529
2017-02-16,35.1,31.29,33.784,33.9,33.67,33.898,635.98639239
2017-02-15,32.88,30.4,32.5845,32.88,32.438,32.731,769.36915169
2017-02-14,34.076,30.4,30.6695,30.4,30.4,30.939,1180.84418357
2017-02-13,32.595,31.501,31.614,31.501,31.445,31.783,896.89838042
2017-02-12,33.384,32.12,32.5755,32.7,32.359,32.792,46.35198106
2017-02-11,33.195,32.0,32.757,32.444,32.501,33.013,219.02193447
2017-02-10,38.0,32.0,33.1135,32.781,32.938,33.289,2405.46965692
2017-02-09,36.528,34.133,34.857,35.0,34.668,35.046,464.86035596
2017-02-08,37.287,34.946,36.181,36.305,36.1,36.262,564.11777278
2017-02-07,38.5,36.732,36.9475,36.732,36.732,37.163,386.35280667
2017-02-06,39.145,37.254,37.548,37.257,37.432,37.664,357.03906606
2017-02-05,39.046,37.839,38.876,38.637,38.701,39.051,178.58729456
2017-02-04,39.089,37.253,38.5815,38.209,38.453,38.71,414.38478225
2017-02-03,39.908,38.86,39.1205,39.0,38.901,39.34,26.7948361
2017-02-02,40.0,39.0,39.5505,39.501,39.301,39.8,162.98801298
2017-02-01,40.5,38.847,39.2005,39.3,39.101,39.3,385.18048921
2017-01-31,40.299,38.2,39.7275,39.619,39.53,39.925,124.09696606
2017-01-30,41.073,38.055,38.4095,38.23,38.201,38.618,115.24258305
2017-01-29,38.944,38.01,38.1545,38.055,38.055,38.254,143.47380619
2017-01-28,40.0,37.8,38.1785,38.192,38.011,38.346,300.58570321
2017-01-27,41.463,36.912,38.238,38.698,37.877,38.599,257.21530458
2017-01-26,41.9,39.531,39.7935,40.159,39.452,40.135,448.45520262
2017-01-25,43.33,40.894,41.1595,41.433,40.894,41.425,111.55234319
2017-01-24,43.955,42.67,42.7845,43.105,42.67,42.899,27.49680566
